person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,39000.0,RENT,0.0,PERSONAL,E,4800,17.99,1,0.12,N,4
26,40610.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,3500,7.14,0,0.09,N,4
26,40720.0,MORTGAGE,4.0,PERSONAL,C,10000,13.48,0,0.25,Y,3
26,45000.0,RENT,2.0,PERSONAL,C,4800,13.06,0,0.11,Y,4
22,40800.0,MORTGAGE,7.0,EDUCATION,C,17050,11.011694892245036,0,0.42,Y,2
21,45000.0,RENT,3.0,VENTURE,A,4800,7.51,0,0.11,N,4
23,45000.0,RENT,4.0,PERSONAL,C,4800,13.98,0,0.11,Y,2
23,45000.0,RENT,2.0,EDUCATION,C,4800,13.22,0,0.11,Y,4
25,45000.0,RENT,2.0,PERSONAL,B,4800,9.45,0,0.11,N,4
26,45243.0,RENT,3.0,VENTURE,B,4800,9.25,0,0.11,N,2
24,45840.0,RENT,2.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.1,N,2
24,46000.0,RENT,0.0,PERSONAL,A,4800,8.9,0,0.1,N,2
24,40800.0,MORTGAGE,0.0,MEDICAL,B,8000,11.99,0,0.2,N,4
22,40800.0,MORTGAGE,6.0,PERSONAL,A,7975,5.79,0,0.2,N,3
25,40800.0,MORTGAGE,9.0,MEDICAL,B,9700,9.63,0,0.24,N,4
21,47664.0,RENT,5.0,DEBTCONSOLIDATION,A,4800,7.9,0,0.1,N,2
23,40800.0,MORTGAGE,4.0,MEDICAL,B,10400,10.0,0,0.25,N,2
23,48000.0,RENT,6.0,VENTURE,A,4800,7.9,0,0.1,N,3
24,40800.0,MORTGAGE,8.0,EDUCATION,A,1200,11.011694892245036,0,0.03,N,3
26,42000.0,RENT,2.0,VENTURE,C,4800,14.27,1,0.11,N,2
23,40800.0,OWN,,MEDICAL,A,21000,6.17,0,0.51,N,3
24,42000.0,RENT,2.0,EDUCATION,C,4800,15.23,1,0.11,Y,2
22,40800.0,OWN,6.0,VENTURE,C,10000,12.61,0,0.25,Y,2
23,48000.0,RENT,3.0,MEDICAL,A,4800,5.42,0,0.1,N,3
25,40800.0,MORTGAGE,,HOMEIMPROVEMENT,A,8000,5.79,0,0.2,N,2
22,48000.0,RENT,0.0,DEBTCONSOLIDATION,C,4800,12.98,0,0.1,Y,2
24,40800.0,OWN,0.0,VENTURE,C,14400,14.35,0,0.35,N,2
25,48000.0,RENT,9.0,MEDICAL,B,4800,11.011694892245036,0,0.1,N,3
26,40800.0,MORTGAGE,3.0,PERSONAL,A,7500,7.88,0,0.18,N,2
24,48000.0,RENT,0.0,PERSONAL,B,4800,9.88,0,0.1,N,3
23,48600.0,RENT,2.0,DEBTCONSOLIDATION,B,4800,10.36,0,0.1,N,3
23,48756.0,RENT,5.0,MEDICAL,B,4800,11.36,0,0.1,N,4
23,40800.0,MORTGAGE,3.0,MEDICAL,A,10000,7.14,0,0.25,N,2
23,40800.0,MORTGAGE,1.0,EDUCATION,B,16000,11.011694892245036,0,0.39,N,4
25,50000.0,RENT,8.0,EDUCATION,C,4800,15.96,0,0.1,N,2
24,40800.0,MORTGAGE,1.0,EDUCATION,D,6000,12.92,0,0.15,N,3
25,50000.0,RENT,5.0,VENTURE,B,4800,10.99,0,0.1,N,4
22,40872.0,MORTGAGE,6.0,EDUCATION,B,13750,10.83,0,0.34,N,4
23,40900.0,OWN,5.0,MEDICAL,B,12200,11.36,0,0.3,N,4
22,34900.0,MORTGAGE,4.0,DEBTCONSOLIDATION,D,3600,15.7,1,0.1,N,4
23,34900.0,MORTGAGE,2.0,MEDICAL,F,4000,11.011694892245036,1,0.11,Y,4
23,50000.0,RENT,7.0,EDUCATION,B,4800,10.37,0,0.1,N,3
22,50000.0,RENT,7.0,MEDICAL,C,4800,12.68,0,0.1,N,3
26,50000.0,RENT,0.0,VENTURE,B,4800,11.011694892245036,0,0.1,N,3
24,50000.0,RENT,2.0,VENTURE,C,4800,13.22,0,0.1,N,4
26,52000.0,RENT,2.0,EDUCATION,B,4800,9.99,0,0.09,N,2
23,52000.0,RENT,3.0,EDUCATION,B,4800,9.88,0,0.09,N,2
24,55000.0,RENT,8.0,PERSONAL,A,4800,6.92,0,0.09,N,3
21,55000.0,RENT,3.0,EDUCATION,B,4800,11.12,0,0.09,N,4
25,49000.0,RENT,3.0,MEDICAL,D,4800,14.96,1,0.1,Y,2
23,41000.0,MORTGAGE,7.0,EDUCATION,A,6000,6.03,0,0.15,N,4
25,55200.0,RENT,2.0,MEDICAL,A,4800,7.9,0,0.09,N,3
22,41000.0,MORTGAGE,6.0,EDUCATION,A,12000,6.03,0,0.29,N,2
23,56928.0,RENT,3.0,PERSONAL,B,4800,10.38,0,0.08,N,3
21,41000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.03,0,0.17,N,3
26,52000.0,RENT,6.0,MEDICAL,E,4800,17.99,1,0.09,N,4
26,41000.0,MORTGAGE,5.0,PERSONAL,A,8000,6.03,0,0.2,N,3
26,53000.0,RENT,2.0,PERSONAL,D,4800,15.62,1,0.09,Y,3
26,60000.0,RENT,1.0,HOMEIMPROVEMENT,A,4800,7.9,0,0.08,N,3
24,60000.0,RENT,4.0,HOMEIMPROVEMENT,A,4800,6.54,0,0.08,N,4
22,41000.0,MORTGAGE,0.0,VENTURE,B,6400,9.99,0,0.16,N,4
24,62000.0,RENT,4.0,PERSONAL,A,4800,7.14,0,0.08,N,3
26,41000.0,OWN,7.0,HOMEIMPROVEMENT,D,9000,11.011694892245036,0,0.22,N,4
22,41000.0,OWN,0.0,PERSONAL,A,1000,6.99,0,0.02,N,2
26,65000.0,RENT,0.0,HOMEIMPROVEMENT,C,4800,13.72,0,0.07,N,2
24,65000.0,RENT,0.0,PERSONAL,A,4800,7.88,0,0.07,N,4
24,41000.0,MORTGAGE,3.0,VENTURE,A,2500,7.29,0,0.06,N,2
25,65004.0,RENT,1.0,HOMEIMPROVEMENT,C,4800,13.49,0,0.07,N,3
21,41000.0,MORTGAGE,,PERSONAL,A,3000,5.79,0,0.07,N,4
21,41000.0,MORTGAGE,2.0,PERSONAL,A,8200,6.91,0,0.2,N,3
23,35000.0,MORTGAGE,7.0,EDUCATION,C,5000,12.98,1,0.14,Y,3
22,41000.0,MORTGAGE,0.0,EDUCATION,B,6000,11.86,0,0.15,N,2
23,69000.0,RENT,7.0,MEDICAL,B,4800,10.75,0,0.07,N,2
23,70000.0,RENT,2.0,PERSONAL,C,4800,11.011694892245036,0,0.07,N,2
26,72000.0,RENT,4.0,HOMEIMPROVEMENT,B,4800,11.86,0,0.07,N,3
24,72096.0,RENT,2.0,HOMEIMPROVEMENT,A,4800,7.14,0,0.07,N,2
22,67200.0,RENT,6.0,DEBTCONSOLIDATION,E,4800,16.7,1,0.07,Y,2
24,69000.0,RENT,2.0,DEBTCONSOLIDATION,D,4800,15.21,1,0.07,N,4
22,75000.0,RENT,0.0,DEBTCONSOLIDATION,B,4800,12.21,0,0.06,N,2
24,41000.0,OWN,9.0,HOMEIMPROVEMENT,D,10000,15.33,0,0.24,N,4
24,41000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,9000,9.88,0,0.22,N,2
23,41000.0,MORTGAGE,7.0,VENTURE,D,10000,14.96,0,0.24,Y,2
22,41000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,7750,9.88,0,0.19,N,3
23,86000.0,RENT,0.0,VENTURE,B,4800,9.62,0,0.06,N,3
26,89000.0,RENT,,EDUCATION,A,4800,5.99,0,0.05,N,2
21,90000.0,RENT,3.0,EDUCATION,B,4800,9.62,0,0.05,N,3
23,92000.0,RENT,5.0,MEDICAL,B,4800,10.0,0,0.05,N,3
22,41000.0,OWN,6.0,MEDICAL,D,2500,14.96,0,0.06,Y,4
26,95000.0,RENT,4.0,DEBTCONSOLIDATION,A,4800,11.011694892245036,0,0.05,N,4
22,41000.0,MORTGAGE,4.0,VENTURE,A,6000,8.59,0,0.15,N,4
24,103641.0,RENT,8.0,VENTURE,B,4800,10.74,0,0.05,N,2
24,105000.0,RENT,5.0,HOMEIMPROVEMENT,C,4800,11.011694892245036,0,0.05,Y,2
22,41000.0,MORTGAGE,2.0,EDUCATION,B,3000,12.18,0,0.07,N,4
21,41000.0,OWN,5.0,PERSONAL,A,5000,7.74,0,0.12,N,3
22,115000.0,RENT,4.0,MEDICAL,A,4800,7.88,0,0.04,N,2
25,120000.0,RENT,9.0,PERSONAL,C,4800,14.22,0,0.04,N,3
23,41000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,9.32,0,0.15,N,3
24,125000.0,RENT,6.0,PERSONAL,A,4800,6.76,0,0.04,N,3
23,41000.0,MORTGAGE,0.0,VENTURE,B,4500,10.95,0,0.11,N,4
22,23000.0,RENT,6.0,VENTURE,C,4850,14.27,0,0.21,Y,4
24,40000.0,RENT,0.0,EDUCATION,A,4850,6.62,0,0.12,N,2
24,54000.0,RENT,0.0,HOMEIMPROVEMENT,A,4850,8.49,0,0.09,N,2
23,41000.0,MORTGAGE,4.0,MEDICAL,B,7500,10.71,0,0.18,N,2
23,41000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,5500,10.71,0,0.13,N,4
25,21600.0,RENT,0.0,EDUCATION,C,4900,13.72,0,0.23,Y,2
21,41004.0,MORTGAGE,5.0,VENTURE,B,24250,10.75,0,0.59,N,2
25,41004.0,OWN,9.0,VENTURE,A,4000,6.76,0,0.1,N,3
25,41004.0,OWN,1.0,PERSONAL,B,12000,11.011694892245036,0,0.29,N,2
23,95000.0,RENT,4.0,PERSONAL,B,10000,10.99,0,0.11,N,4
26,41004.0,MORTGAGE,5.0,VENTURE,B,16000,10.95,0,0.39,N,3
23,41004.0,MORTGAGE,8.0,VENTURE,A,10000,9.32,0,0.24,N,4
25,83000.0,RENT,0.0,EDUCATION,C,10000,13.22,1,0.12,N,3
23,96000.0,RENT,7.0,PERSONAL,B,10000,10.65,0,0.1,N,3
26,96000.0,RENT,11.0,HOMEIMPROVEMENT,E,10000,19.69,0,0.1,Y,3
21,41033.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5700,12.99,0,0.14,N,4
24,41100.0,OWN,,PERSONAL,A,5600,6.03,0,0.14,N,3
24,41100.0,OWN,2.0,VENTURE,B,9200,12.42,0,0.22,N,2
23,97000.0,RENT,7.0,EDUCATION,C,10000,13.99,0,0.1,N,3
24,97850.0,RENT,5.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.1,N,4
25,98000.0,RENT,9.0,DEBTCONSOLIDATION,B,10000,12.69,0,0.1,N,4
23,41196.0,MORTGAGE,7.0,EDUCATION,B,16000,11.83,0,0.39,N,2
26,99000.0,RENT,5.0,PERSONAL,A,10000,7.29,0,0.1,N,2
25,99275.0,RENT,1.0,PERSONAL,C,10000,14.65,0,0.1,Y,3
21,41200.0,OWN,3.0,PERSONAL,B,8000,11.48,0,0.19,N,3
24,87996.0,RENT,8.0,DEBTCONSOLIDATION,D,10000,14.84,1,0.11,Y,2
22,99996.0,RENT,1.0,EDUCATION,A,10000,9.32,0,0.1,N,4
22,100000.0,RENT,3.0,EDUCATION,B,10000,10.65,0,0.1,N,3
24,100000.0,RENT,5.0,PERSONAL,A,10000,7.51,0,0.1,N,3
25,100000.0,RENT,3.0,VENTURE,A,10000,6.62,0,0.1,N,4
25,88000.0,RENT,9.0,EDUCATION,E,10000,17.88,1,0.11,Y,4
24,100000.0,RENT,4.0,HOMEIMPROVEMENT,E,10000,16.4,0,0.1,Y,2
21,88000.0,RENT,,VENTURE,E,10000,17.93,1,0.11,Y,3
23,100000.0,RENT,0.0,PERSONAL,B,10000,11.46,0,0.1,N,2
21,102000.0,RENT,5.0,EDUCATION,D,10000,11.011694892245036,0,0.1,Y,3
23,41496.0,OWN,4.0,VENTURE,E,7200,11.011694892245036,0,0.17,N,2
26,102000.0,RENT,5.0,MEDICAL,A,10000,8.59,0,0.1,N,2
25,107000.0,RENT,0.0,VENTURE,A,10000,8.38,0,0.09,N,3
24,41500.0,MORTGAGE,8.0,EDUCATION,A,8500,7.14,0,0.2,N,4
23,107500.0,RENT,7.0,MEDICAL,A,10000,7.66,0,0.09,N,2
26,96000.0,RENT,2.0,EDUCATION,D,10000,15.28,1,0.1,Y,2
25,41508.0,MORTGAGE,9.0,EDUCATION,C,1600,13.11,0,0.04,Y,3
23,98000.0,RENT,0.0,EDUCATION,E,10000,16.4,1,0.1,N,2
25,41520.0,OWN,9.0,MEDICAL,A,4400,7.29,0,0.11,N,2
23,110000.0,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.09,N,2
22,41600.0,OWN,4.0,EDUCATION,B,12000,12.42,0,0.29,N,2
22,41600.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6800,10.59,0,0.16,N,3
23,41600.0,MORTGAGE,7.0,EDUCATION,C,7000,13.43,0,0.17,N,3
26,113000.0,RENT,3.0,HOMEIMPROVEMENT,C,10000,13.72,0,0.09,Y,3
24,41600.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.24,N,2
22,41600.0,MORTGAGE,2.0,EDUCATION,D,3000,15.05,0,0.07,N,3
24,114800.0,RENT,6.0,PERSONAL,A,10000,8.94,0,0.09,N,4
22,41604.0,OWN,1.0,PERSONAL,B,14400,11.011694892245036,0,0.35,N,4
25,41664.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,5.99,0,0.1,N,2
25,115000.0,RENT,6.0,MEDICAL,A,10000,7.29,0,0.09,N,4
22,41717.0,OWN,5.0,VENTURE,B,20000,11.12,0,0.48,N,4
25,41718.0,OWN,3.0,VENTURE,A,5000,7.51,0,0.12,N,2
25,115000.0,RENT,3.0,MEDICAL,B,10000,10.37,0,0.09,N,2
21,35760.0,MORTGAGE,5.0,HOMEIMPROVEMENT,E,2400,11.011694892245036,1,0.07,N,3
25,116000.0,RENT,5.0,DEBTCONSOLIDATION,C,10000,14.26,0,0.09,Y,4
22,41784.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.12,N,2
22,41800.0,MORTGAGE,3.0,VENTURE,A,3100,6.76,0,0.07,N,4
22,41820.0,MORTGAGE,4.0,PERSONAL,A,2500,6.91,0,0.06,N,3
21,120000.0,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.08,N,3
21,120000.0,RENT,4.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.08,N,3
26,120000.0,RENT,11.0,HOMEIMPROVEMENT,C,10000,12.68,0,0.08,N,2
23,35941.0,MORTGAGE,7.0,HOMEIMPROVEMENT,C,3500,13.35,1,0.1,N,2
24,120000.0,RENT,3.0,MEDICAL,A,10000,7.88,0,0.08,N,2
24,120000.0,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,Y,4
23,91800.0,RENT,7.0,MEDICAL,B,10000,11.011694892245036,1,0.09,N,4
25,120000.0,RENT,3.0,DEBTCONSOLIDATION,A,10000,9.32,0,0.08,N,2
23,120000.0,RENT,0.0,DEBTCONSOLIDATION,C,10000,11.66,0,0.08,N,2
24,42000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,19200,7.9,0,0.46,N,2
26,122500.0,RENT,1.0,MEDICAL,B,10000,10.65,0,0.08,N,3
25,42000.0,MORTGAGE,,DEBTCONSOLIDATION,B,3000,9.91,0,0.07,N,4
23,124000.0,RENT,2.0,PERSONAL,C,10000,14.27,0,0.08,N,3
22,42000.0,MORTGAGE,1.0,PERSONAL,C,10500,14.65,0,0.25,N,2
26,125000.0,RENT,6.0,VENTURE,A,10000,7.49,0,0.08,N,2
25,130000.0,RENT,7.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.08,N,2
22,36000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,12.69,1,0.11,N,4
21,36000.0,MORTGAGE,2.0,MEDICAL,C,5000,14.27,1,0.14,Y,2
25,42000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,9.91,0,0.29,N,2
23,42000.0,MORTGAGE,0.0,PERSONAL,D,6000,16.77,0,0.14,N,3
25,42000.0,MORTGAGE,1.0,VENTURE,A,13975,8.9,0,0.33,N,4
25,132000.0,RENT,4.0,HOMEIMPROVEMENT,C,10000,12.84,0,0.08,Y,3
22,42000.0,MORTGAGE,6.0,EDUCATION,C,15000,13.49,0,0.36,Y,4
22,140000.0,RENT,0.0,EDUCATION,B,10000,9.99,0,0.07,N,2
24,140000.0,RENT,0.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.07,N,2
24,42000.0,MORTGAGE,5.0,EDUCATION,A,4900,6.03,0,0.12,N,4
24,42000.0,OWN,8.0,EDUCATION,A,8000,6.62,0,0.19,N,4
22,42000.0,MORTGAGE,5.0,VENTURE,A,5400,6.03,0,0.13,N,3
22,42000.0,OWN,6.0,VENTURE,A,4800,11.011694892245036,0,0.11,N,3
26,145000.0,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.07,N,3
22,42000.0,MORTGAGE,,VENTURE,B,3500,9.91,0,0.08,N,2
24,42000.0,MORTGAGE,3.0,EDUCATION,A,8675,7.51,0,0.21,N,4
23,157500.0,RENT,1.0,EDUCATION,B,10000,12.69,0,0.06,N,2
25,42000.0,OWN,6.0,EDUCATION,A,18000,11.011694892245036,0,0.43,N,2
22,160000.0,RENT,0.0,VENTURE,A,10000,8.94,0,0.06,N,3
25,153000.0,RENT,9.0,DEBTCONSOLIDATION,D,10000,14.96,1,0.07,Y,4
24,165000.0,RENT,2.0,PERSONAL,B,10000,9.2,0,0.06,N,3
24,42000.0,MORTGAGE,6.0,MEDICAL,A,3125,8.9,0,0.07,N,3
25,175000.0,RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,Y,4
24,238000.0,RENT,2.0,VENTURE,D,10000,13.67,1,0.04,N,2
22,42000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9350,12.69,0,0.22,N,2
24,42000.0,MORTGAGE,,VENTURE,A,8000,6.62,0,0.19,N,3
24,24148.0,RENT,1.0,EDUCATION,B,9975,11.48,1,0.41,N,4
22,29004.0,RENT,,EDUCATION,B,9975,11.011694892245036,1,0.34,N,2
24,46000.0,RENT,2.0,VENTURE,C,9975,13.11,0,0.22,Y,3
22,60000.0,RENT,6.0,VENTURE,B,9975,11.48,0,0.17,N,4
22,42000.0,MORTGAGE,6.0,MEDICAL,A,3000,6.03,0,0.07,N,2
23,65000.0,RENT,0.0,VENTURE,A,9975,7.51,0,0.15,N,2
23,42000.0,OWN,5.0,VENTURE,A,6500,6.03,0,0.15,N,2
22,72000.0,RENT,0.0,VENTURE,B,9975,10.99,0,0.14,N,3
22,42000.0,OWN,6.0,PERSONAL,A,10000,6.03,0,0.24,N,2
25,42000.0,MORTGAGE,9.0,EDUCATION,A,9100,11.011694892245036,0,0.22,N,3
22,83200.0,RENT,6.0,DEBTCONSOLIDATION,C,9975,11.011694892245036,0,0.12,N,3
25,26880.0,RENT,1.0,VENTURE,C,4900,14.26,0,0.18,Y,4
21,42000.0,OWN,5.0,EDUCATION,D,5000,17.49,0,0.12,N,2
22,26400.0,RENT,6.0,EDUCATION,B,9900,11.71,1,0.38,N,4
22,30000.0,RENT,4.0,VENTURE,A,9875,7.29,1,0.33,N,3
23,42000.0,MORTGAGE,7.0,EDUCATION,B,8000,10.99,0,0.19,N,4
26,28000.0,RENT,5.0,VENTURE,A,9800,7.29,1,0.35,N,4
22,33000.0,RENT,,DEBTCONSOLIDATION,C,9800,11.011694892245036,1,0.3,N,2
25,36000.0,RENT,3.0,EDUCATION,B,9800,10.36,0,0.27,N,4
23,48000.0,RENT,7.0,DEBTCONSOLIDATION,A,9800,7.88,0,0.2,N,4
23,44000.0,RENT,7.0,EDUCATION,A,9800,7.51,1,0.22,N,2
24,42000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.99,0,0.29,N,3
23,44000.0,RENT,7.0,MEDICAL,C,9800,13.11,1,0.22,N,2
24,42000.0,MORTGAGE,8.0,PERSONAL,B,1000,11.49,0,0.02,N,4
26,36000.0,MORTGAGE,3.0,EDUCATION,B,11000,10.59,1,0.31,N,4
24,53500.0,RENT,0.0,HOMEIMPROVEMENT,A,9800,6.17,0,0.18,N,4
23,60000.0,RENT,4.0,EDUCATION,C,9800,13.49,0,0.16,N,2
22,60000.0,RENT,4.0,PERSONAL,B,9800,11.011694892245036,0,0.16,N,3
25,60000.0,RENT,4.0,PERSONAL,A,9800,11.011694892245036,0,0.16,N,3
24,82500.0,RENT,8.0,MEDICAL,A,9800,7.51,0,0.12,N,4
23,66300.0,RENT,7.0,MEDICAL,D,9800,15.7,1,0.13,Y,2
22,42000.0,OWN,3.0,VENTURE,A,7000,11.011694892245036,0,0.17,N,3
26,93000.0,RENT,7.0,HOMEIMPROVEMENT,B,9800,10.25,0,0.11,N,4
25,42000.0,MORTGAGE,2.0,EDUCATION,C,7200,14.79,0,0.17,Y,2
26,107000.0,RENT,2.0,MEDICAL,A,9800,8.9,0,0.09,N,3
23,36000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,B,6725,11.49,1,0.19,N,2
21,42000.0,MORTGAGE,5.0,EDUCATION,C,7000,15.23,0,0.17,Y,4
23,36504.0,RENT,0.0,EDUCATION,C,4900,12.68,0,0.13,N,2
25,32400.0,RENT,2.0,MEDICAL,B,4900,11.49,1,0.15,N,2
23,42000.0,RENT,2.0,EDUCATION,C,4900,14.72,0,0.12,Y,4
22,42000.0,MORTGAGE,6.0,EDUCATION,C,14750,12.99,0,0.35,N,4
22,42000.0,MORTGAGE,6.0,EDUCATION,C,6000,12.99,0,0.14,Y,2
22,42000.0,MORTGAGE,5.0,VENTURE,A,5000,6.99,0,0.12,N,4
26,36000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4500,10.59,1,0.13,N,2
23,50000.0,RENT,0.0,EDUCATION,A,4900,8.49,0,0.1,N,3
21,50000.0,RENT,5.0,EDUCATION,A,4900,8.94,0,0.1,N,2
24,51630.0,RENT,0.0,MEDICAL,B,4900,9.99,0,0.09,N,3
23,54096.0,RENT,2.0,PERSONAL,B,4900,11.011694892245036,0,0.09,N,2
23,42000.0,MORTGAGE,7.0,VENTURE,A,8000,5.42,0,0.19,N,3
24,69600.0,RENT,8.0,PERSONAL,B,4900,9.99,0,0.07,N,2
23,42000.0,MORTGAGE,7.0,PERSONAL,C,12000,15.23,0,0.29,Y,3
21,42000.0,OWN,5.0,MEDICAL,B,8000,9.99,0,0.19,N,4
24,74000.0,RENT,1.0,PERSONAL,C,4900,12.87,0,0.07,N,3
23,107000.0,RENT,2.0,DEBTCONSOLIDATION,A,4900,8.94,0,0.05,N,2
25,13296.0,RENT,,HOMEIMPROVEMENT,B,4950,9.63,1,0.37,N,3
22,15000.0,RENT,3.0,PERSONAL,A,4950,8.9,1,0.33,N,4
24,42000.0,MORTGAGE,9.0,PERSONAL,A,11000,5.42,0,0.26,N,4
24,42000.0,MORTGAGE,2.0,PERSONAL,A,10000,7.49,0,0.24,N,4
24,36000.0,MORTGAGE,5.0,MEDICAL,C,4000,15.23,1,0.11,Y,3
22,34000.0,RENT,3.0,DEBTCONSOLIDATION,A,4975,7.51,1,0.15,N,2
24,75000.0,RENT,0.0,DEBTCONSOLIDATION,A,4975,6.76,0,0.07,N,4
22,95000.0,RENT,0.0,MEDICAL,A,4975,6.17,0,0.05,N,3
23,42000.0,OWN,0.0,PERSONAL,A,6000,5.42,0,0.14,N,2
23,27972.0,RENT,6.0,VENTURE,A,5000,8.94,0,0.18,N,3
22,27996.0,RENT,1.0,VENTURE,E,5000,17.51,1,0.18,N,4
24,42000.0,MORTGAGE,4.0,VENTURE,B,1200,11.49,0,0.03,N,3
22,27996.0,RENT,4.0,MEDICAL,C,5000,11.011694892245036,0,0.18,Y,3
24,42000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,D,2500,15.28,0,0.06,N,2
23,28000.0,RENT,4.0,DEBTCONSOLIDATION,C,5000,13.72,1,0.18,N,4
23,28000.0,RENT,0.0,MEDICAL,C,5000,11.78,0,0.18,N,4
24,28000.0,RENT,0.0,MEDICAL,A,5000,7.68,0,0.18,N,3
25,28800.0,RENT,0.0,EDUCATION,A,5000,8.9,0,0.17,N,2
22,28800.0,RENT,6.0,EDUCATION,A,5000,6.91,0,0.17,N,2
23,28800.0,RENT,0.0,EDUCATION,B,5000,11.49,0,0.17,N,2
23,42000.0,MORTGAGE,8.0,MEDICAL,B,7600,6.0,0,0.18,N,2
22,42000.0,MORTGAGE,4.0,PERSONAL,A,7050,11.011694892245036,0,0.17,N,4
23,28800.0,RENT,2.0,VENTURE,C,5000,13.11,0,0.17,N,3
23,29100.0,RENT,3.0,EDUCATION,D,5000,14.84,0,0.17,N,2
24,29120.0,RENT,0.0,EDUCATION,B,5000,10.99,0,0.17,N,4
23,29730.0,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.66,0,0.17,N,4
22,29865.0,RENT,6.0,EDUCATION,B,5000,11.12,1,0.17,N,3
21,42000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,2500,7.29,0,0.06,N,4
26,30000.0,RENT,2.0,EDUCATION,B,5000,12.42,1,0.17,N,2
25,30000.0,RENT,,EDUCATION,A,5000,7.9,0,0.17,N,3
24,42000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,22250,11.11,0,0.53,N,3
24,30000.0,RENT,6.0,DEBTCONSOLIDATION,B,5000,12.69,1,0.17,N,4
26,30000.0,RENT,4.0,PERSONAL,C,5000,11.011694892245036,0,0.17,Y,2
23,36000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10750,11.011694892245036,1,0.3,N,3
22,30000.0,RENT,2.0,EDUCATION,C,5000,11.011694892245036,0,0.17,Y,2
23,30000.0,RENT,,HOMEIMPROVEMENT,C,5000,12.99,1,0.17,Y,2
22,42000.0,OWN,2.0,VENTURE,A,9000,7.66,0,0.21,N,2
26,30000.0,RENT,11.0,MEDICAL,B,5000,11.011694892245036,0,0.17,N,2
22,30000.0,RENT,0.0,HOMEIMPROVEMENT,B,5000,8.88,1,0.17,N,3
23,30000.0,RENT,0.0,EDUCATION,C,5000,11.011694892245036,0,0.17,N,3
25,30000.0,RENT,4.0,EDUCATION,B,5000,11.86,0,0.17,N,2
24,42000.0,OWN,7.0,VENTURE,A,12000,7.66,0,0.29,N,3
22,30000.0,RENT,0.0,EDUCATION,B,5000,11.49,0,0.17,N,2
23,30000.0,RENT,0.0,PERSONAL,B,5000,11.86,0,0.17,N,2
21,30000.0,RENT,0.0,VENTURE,A,5000,8.59,0,0.17,N,2
21,30000.0,RENT,2.0,PERSONAL,D,5000,14.96,1,0.17,N,2
25,42000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3250,10.0,0,0.08,N,3
21,30000.0,RENT,3.0,VENTURE,C,5000,13.92,0,0.17,N,4
24,30000.0,RENT,0.0,EDUCATION,B,5000,11.14,0,0.17,N,2
21,36000.0,MORTGAGE,0.0,EDUCATION,A,14000,6.54,1,0.39,N,4
26,30000.0,RENT,7.0,DEBTCONSOLIDATION,D,5000,14.42,1,0.17,N,4
23,30000.0,RENT,0.0,PERSONAL,C,5000,11.59,0,0.17,Y,4
22,30000.0,RENT,0.0,EDUCATION,B,5000,10.33,0,0.17,N,3
23,30159.0,RENT,0.0,EDUCATION,B,5000,11.12,0,0.17,N,2
25,42000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,5.42,0,0.24,N,2
